OBJECTID,Fire80_Raster,X,Y,asp2,twi,tmaxjuly_2,tmax,soilmois,slope,ndvi,lulc,lake,evt_aug,elevation,road,river,pcp
5474,0,2382769.876,24766.10582,4,-219,4,5,3,4,5,4,5,5,1,0,5,4
5475,0,-389930.1237,44466.10582,1,-46,5,5,2,1,1,11,4,5,3,2,3,2
5476,0,-205930.1237,36666.10582,3,-6,5,5,2,2,3,2,3,5,2,2,4,2
5477,0,-181330.1237,34966.10582,3,-46,5,5,2,2,3,2,3,5,2,1,3,2
5478,0,-175230.1237,45266.10582,3,-46,5,5,2,2,3,2,3,5,2,0,3,2
5479,0,-171730.1237,43666.10582,4,-6,5,5,2,2,3,2,3,5,2,0,2,2
5480,0,-167930.1237,40866.10582,4,-46,5,5,2,2,3,2,3,5,2,0,2,2
5481,0,-171230.1237,33466.10582,3,-6,5,5,2,2,3,9,3,5,2,0,2,2
5482,0,-163930.1237,33166.10582,1,-6,5,5,2,1,3,2,3,5,2,1,2,2
5483,0,-151230.1237,43366.10582,5,-46,5,5,3,2,3,2,3,5,2,1,3,2
5484,0,-158130.1237,38066.10582,1,-46,5,5,2,2,3,2,3,5,2,1,3,2
5485,0,-134630.1237,43366.10582,2,-46,5,5,3,2,4,2,3,5,2,1,3,2
5486,0,18269.87628,35966.10582,5,-46,5,5,3,2,1,11,1,5,3,2,1,2
5487,0,19069.87628,32766.10582,1,-6,5,5,3,2,1,4,1,5,3,2,2,2
5488,0,468369.8763,39366.10582,4,143,4,4,3,3,4,4,2,5,3,1,3,3
5489,0,1014869.876,38566.10582,5,-6,4,5,3,2,5,4,4,5,3,1,4,3
5490,0,1312869.876,43366.10582,3,143,4,4,2,3,5,4,4,4,3,1,4,3
5491,0,1780769.876,45066.10582,5,-6,5,5,2,2,5,4,4,4,2,0,3,4
5492,0,1779769.876,42266.10582,2,-6,5,5,2,2,5,4,4,4,2,0,3,4
5493,0,1777069.876,38266.10582,5,129,5,5,2,2,4,4,4,4,2,0,3,4
5494,0,-382430.1237,51266.10582,3,-6,5,5,2,2,3,2,4,5,3,2,3,2
5495,0,-385930.1237,47766.10582,4,-6,5,5,2,2,2,2,4,5,3,2,3,2
5496,0,-211530.1237,59766.10582,3,-6,5,5,2,2,3,2,3,5,2,2,4,2
5497,0,-182030.1237,56566.10582,3,-6,5,5,2,2,3,2,3,5,2,1,3,2
5498,0,-179530.1237,53766.10582,2,-46,5,5,2,2,3,2,3,5,2,1,3,2
5499,0,-166030.1237,61166.10582,1,-46,5,5,2,1,3,2,3,5,2,0,3,2
5500,0,-175530.1237,60166.10582,3,-46,5,5,2,2,3,2,3,5,2,1,3,2
5501,0,-166230.1237,59566.10582,1,-46,5,5,2,2,3,2,3,5,2,0,3,2
5502,0,-167030.1237,57466.10582,3,-46,5,5,2,2,3,2,3,5,2,0,3,2
5503,0,-169230.1237,53966.10582,5,-6,5,5,2,2,3,2,3,5,2,0,3,2
5504,0,-166130.1237,52466.10582,1,-6,5,5,2,1,3,2,3,5,2,0,2,2
5505,0,-171630.1237,49566.10582,5,-46,5,5,2,2,3,2,3,5,2,0,3,2
5506,0,-162130.1237,47866.10582,1,-6,5,5,2,1,3,2,3,5,2,1,1,2
5507,0,-135230.1237,59366.10582,3,-6,5,5,3,2,4,2,3,5,2,1,3,2
5508,0,-143230.1237,53766.10582,5,-46,5,5,3,2,3,2,3,5,2,1,3,2
5509,0,-126330.1237,57266.10582,2,-46,5,5,3,2,4,2,3,5,2,0,3,2
5510,0,-128230.1237,54266.10582,5,-6,5,5,3,2,4,2,3,5,2,1,3,2
5511,0,-47530.12372,59966.10582,5,-46,5,5,4,2,4,6,2,5,3,1,4,2
5512,0,-5930.123719,61766.10582,5,-6,4,5,4,2,1,11,1,5,3,1,1,2
5513,0,-3530.123719,59366.10582,1,-6,4,5,4,1,1,11,1,5,3,1,2,2
5514,0,-4930.123719,57566.10582,1,-6,4,5,4,1,3,11,1,5,3,1,2,2
5515,0,-5930.123719,54666.10582,3,-46,4,5,4,2,5,11,1,5,3,1,2,2
5516,0,232669.8763,56766.10582,1,-6,4,4,3,2,4,4,4,5,3,0,5,3
5517,0,350869.8763,48866.10582,2,-46,4,4,3,2,5,4,3,5,3,2,4,3
5518,0,1300169.876,58366.10582,4,-6,4,4,2,2,4,3,4,4,3,1,4,3
5519,0,1779169.876,58966.10582,4,129,5,5,2,2,5,9,4,4,2,0,3,4
5520,0,1779469.876,56066.10582,2,-6,5,5,2,2,5,2,4,4,2,0,3,4
5521,0,1780569.876,51366.10582,4,-46,5,5,2,2,5,2,4,4,2,0,3,4
5522,0,1775169.876,50466.10582,2,129,5,5,2,2,5,2,4,4,2,1,3,4
5523,0,1785269.876,55566.10582,2,-6,5,5,2,2,5,4,4,4,2,0,3,4
5524,0,1783869.876,54266.10582,5,129,5,5,2,2,5,4,4,4,2,0,3,4
5525,0,2133769.876,55366.10582,3,-46,5,5,3,2,5,4,5,5,1,1,4,4
5526,0,-215830.1237,70066.10582,3,-6,5,5,2,2,3,2,3,5,2,2,4,2
5527,0,-216930.1237,68866.10582,3,-6,5,5,2,2,3,2,3,5,2,2,4,2
5528,0,-169030.1237,71566.10582,5,-46,5,5,2,2,3,2,3,5,2,1,3,2
5529,0,-171630.1237,69866.10582,3,-46,5,5,2,2,3,9,3,5,2,1,3,2
5530,0,-163330.1237,64266.10582,5,-46,5,5,2,2,3,2,3,5,2,0,3,2
5531,0,-159230.1237,71066.10582,1,-46,5,5,2,1,3,2,3,5,2,0,3,2
5532,0,-159930.1237,67266.10582,2,-6,5,5,2,2,3,2,3,5,2,0,3,2
5533,0,-155330.1237,64866.10582,3,-46,5,5,2,2,3,2,3,5,2,0,1,2
5534,0,-147030.1237,63266.10582,5,-46,5,5,2,2,3,2,3,5,2,1,3,2
5535,0,890669.8763,72666.10582,5,129,4,4,3,2,5,4,4,5,2,2,4,3
5536,0,1177169.876,62366.10582,4,-6,4,4,3,3,3,4,4,5,2,0,4,3
5537,0,1760569.876,69966.10582,4,143,5,5,2,3,4,2,4,4,1,0,3,4
5538,0,1778469.876,70966.10582,3,129,5,5,2,2,5,4,4,4,1,0,2,4
5539,0,1774569.876,70666.10582,2,143,5,5,2,3,5,2,4,4,1,0,1,4
5540,0,1776669.876,69766.10582,3,129,5,5,2,3,5,4,4,4,1,0,2,4
5541,0,1773669.876,65666.10582,5,-46,5,5,2,2,4,2,4,4,1,0,2,4
5542,0,2133069.876,73166.10582,5,143,5,5,3,3,5,4,5,5,2,1,4,4
5543,0,2183269.876,67366.10582,4,143,5,5,3,3,5,4,5,5,1,1,4,4
5544,0,2305569.876,77266.10582,5,-219,5,5,4,5,5,4,5,5,1,0,4,4
5545,0,2302569.876,63366.10582,2,143,5,5,3,4,5,4,5,5,2,0,4,4
5546,0,2338469.876,76766.10582,5,-6,5,5,4,2,5,4,5,5,2,2,5,4
5547,0,2354369.876,68766.10582,3,143,5,5,4,3,5,4,5,5,2,2,5,4
5548,0,2367169.876,68766.10582,4,143,5,5,3,3,5,4,5,5,2,1,5,4
5549,0,2367869.876,63866.10582,4,129,5,5,3,3,5,4,5,5,1,1,5,4
5550,0,2365069.876,63266.10582,5,129,5,5,3,2,5,4,5,5,2,1,5,4
5551,0,147669.8763,79866.10582,5,143,4,4,3,3,5,4,3,5,3,1,4,2
5552,0,625569.8763,86166.10582,5,-46,4,4,3,2,5,4,3,5,3,2,4,3
5553,0,1100169.876,82966.10582,3,143,4,4,2,3,5,4,4,4,2,1,4,3
5554,0,1265269.876,80666.10582,2,-6,4,4,2,2,4,4,4,4,2,1,1,3
5555,0,2326269.876,89966.10582,5,129,5,5,4,2,5,4,5,5,2,1,5,4
5556,0,2325869.876,81466.10582,3,143,5,5,4,3,5,4,5,5,2,1,5,4
5557,0,2342269.876,85466.10582,5,143,5,5,4,4,5,4,5,5,2,1,5,4
5558,0,2387869.876,84666.10582,2,129,5,5,3,3,5,4,5,5,1,0,5,4
5559,0,-514330.1237,104466.1058,3,129,5,5,2,2,3,2,4,5,3,1,4,2
5560,0,865269.8763,101266.1058,4,-46,4,4,3,2,5,4,4,5,2,2,3,3
5561,0,919569.8763,94166.10582,4,-46,4,4,3,2,5,4,4,5,2,2,3,3
5562,0,2101469.876,99166.10582,4,143,5,5,3,3,5,4,5,5,2,1,3,4
5563,0,2089969.876,95266.10582,3,-219,5,5,3,4,5,4,5,5,2,1,3,3
5564,0,2113569.876,103166.1058,5,-6,5,5,3,4,5,4,5,5,2,1,3,4
5565,0,2109169.876,95566.10582,3,-219,5,5,3,4,5,4,5,5,2,1,4,4
5566,0,2131869.876,94066.10582,2,129,5,5,3,3,5,4,5,5,2,0,4,4
5567,0,2336269.876,104966.1058,2,-46,5,5,4,2,5,4,5,5,2,1,5,4
5568,0,2358569.876,103366.1058,4,-6,5,5,4,3,5,4,5,5,2,1,5,4
5569,0,2392869.876,93866.10582,5,143,4,5,3,4,5,4,5,5,1,0,5,4
5570,0,-212130.1237,120566.1058,3,-46,5,5,2,2,3,2,2,5,2,1,2,2
5571,0,467669.8763,120866.1058,1,-6,3,4,3,1,1,11,1,3,2,2,3,3
5572,0,483069.8763,118766.1058,1,-6,3,4,3,1,1,11,1,3,2,2,3,3
5573,0,1042269.876,121066.1058,5,-6,4,4,3,2,4,4,4,4,3,1,4,3
5574,0,1703569.876,112466.1058,5,-219,4,4,2,4,5,4,4,4,3,2,4,4
5575,0,2090869.876,122366.1058,2,-219,5,5,2,5,5,4,5,5,2,0,2,3
5576,0,2102669.876,113266.1058,3,143,5,5,3,4,5,4,5,5,2,1,3,3
5577,0,2131169.876,110466.1058,4,143,5,5,3,3,5,4,5,5,2,1,3,4
5578,0,2119569.876,108666.1058,2,-219,5,5,3,4,5,4,5,5,2,1,3,4
5579,0,2132969.876,118966.1058,5,-6,5,5,3,2,5,11,5,5,2,1,3,4
5580,0,2240969.876,112366.1058,3,143,4,5,3,3,5,4,5,5,2,1,3,4
5581,0,2331669.876,119266.1058,2,-6,5,5,4,2,5,2,5,5,1,0,5,4
5582,0,2374569.876,116866.1058,2,129,5,5,4,2,5,4,5,5,2,1,5,4
5583,0,2431069.876,118766.1058,5,-6,4,5,3,3,5,4,5,5,1,0,5,4
5584,0,2439569.876,117566.1058,3,129,4,5,3,3,5,4,5,5,1,1,5,4
5585,0,2440969.876,110366.1058,3,143,4,5,3,3,5,4,5,5,1,1,5,4
5586,0,-789430.1237,126666.1058,4,129,5,5,1,2,2,2,4,5,3,3,5,2
5587,0,-170230.1237,136166.1058,4,-46,5,5,2,2,3,2,2,5,2,1,4,2
5588,0,-165930.1237,123966.1058,4,-6,5,5,2,2,3,2,2,5,2,1,3,2
5589,0,-149830.1237,136666.1058,1,-46,5,5,3,1,3,5,2,5,2,1,3,2
5590,0,642169.8763,135366.1058,3,129,4,4,3,2,5,4,3,5,2,0,4,3
5591,0,851769.8763,128266.1058,5,-6,4,4,3,2,5,4,4,5,2,1,3,3
5592,0,2237369.876,123966.1058,5,143,4,5,3,4,5,4,5,5,1,0,3,4
5593,0,2344769.876,128766.1058,5,143,5,5,4,4,5,4,5,5,1,0,5,4
5594,0,2418969.876,128466.1058,2,143,4,5,3,3,5,3,5,5,2,1,5,4
5595,0,2407569.876,126766.1058,4,-219,4,5,3,4,5,4,5,5,2,1,5,4
5596,0,-1116630.124,149466.1058,4,143,5,5,1,3,2,3,4,5,4,2,5,1
5597,0,-1099230.124,153266.1058,4,143,5,5,1,3,2,3,4,5,4,2,4,1
5598,0,-1076030.124,150366.1058,4,129,5,5,1,3,2,3,4,5,4,2,5,1
5599,0,-543330.1237,150466.1058,2,-6,5,5,2,3,3,2,4,5,3,1,4,2
5600,0,-225330.1237,151266.1058,1,-6,5,5,3,1,1,11,1,5,2,1,3,2
5601,0,-225230.1237,145166.1058,1,-6,5,5,3,1,1,11,1,5,2,1,2,2
5602,0,-226330.1237,139066.1058,4,-46,5,5,3,2,2,11,1,5,2,1,1,2
5603,0,-219730.1237,152366.1058,1,-6,5,5,3,1,1,11,1,5,2,1,3,2
5604,0,-212330.1237,140966.1058,2,-6,5,5,3,2,4,4,1,5,2,1,3,2
5605,0,-148430.1237,151666.1058,1,-46,5,5,3,2,3,2,2,5,2,2,3,2
5606,0,-151130.1237,141266.1058,1,-6,5,5,3,1,3,2,2,5,2,1,3,2
5607,0,-136030.1237,152966.1058,3,-6,5,5,3,2,1,3,1,5,2,1,3,2
5608,0,-143030.1237,147866.1058,3,129,5,5,3,2,3,2,2,5,2,1,3,2
5609,0,-138230.1237,141266.1058,3,-6,5,5,3,2,3,2,2,5,2,1,3,2
5610,0,1198569.876,144966.1058,4,129,4,4,2,2,5,4,4,4,3,2,3,3
5611,0,2223569.876,152766.1058,2,143,4,5,3,4,5,4,5,5,2,1,3,4
5612,0,-1217330.124,167766.1058,3,143,5,5,1,3,2,2,4,5,4,1,4,1
5613,0,-1220630.124,165666.1058,3,-46,5,5,1,2,2,2,4,5,4,1,4,1
5614,0,-1134330.124,168266.1058,5,-6,5,5,1,3,2,3,4,5,4,2,4,1
5615,0,-1128030.124,165666.1058,2,129,5,5,1,2,2,3,4,5,4,2,4,1
5616,0,-1132030.124,162366.1058,3,-219,5,5,1,4,2,2,4,5,4,2,4,1
5617,0,-1129530.124,157166.1058,2,143,5,5,1,3,2,3,4,5,4,2,4,1
5618,0,-1121930.124,156666.1058,4,-46,5,5,1,3,2,3,4,5,4,2,4,1
5619,0,-1115730.124,162166.1058,4,-6,5,5,1,2,2,3,4,5,4,2,4,1
5620,0,-1108730.124,156766.1058,3,-46,5,5,1,3,2,3,4,5,4,2,4,1
5621,0,-1109630.124,154766.1058,3,129,5,5,1,3,2,3,4,5,4,2,4,1
5622,0,-1092130.124,160566.1058,4,-6,5,5,1,3,2,3,4,5,4,2,4,1
5623,0,-1099930.124,157366.1058,2,-6,5,5,1,2,2,3,4,5,4,2,4,1
5624,0,-1089230.124,166966.1058,3,143,5,5,1,4,2,3,4,5,4,2,4,1
5625,0,-1079530.124,160666.1058,5,129,5,5,1,2,2,3,4,5,4,2,4,1
5626,0,-1075130.124,160266.1058,3,143,5,5,1,3,2,3,4,5,4,2,4,1
5627,0,-1082730.124,157166.1058,3,129,5,5,1,2,2,3,4,5,4,2,4,1
5628,0,-1069330.124,161866.1058,5,143,5,5,1,3,2,3,4,5,4,2,4,1
5629,0,-1068730.124,161666.1058,4,143,5,5,1,3,2,3,4,5,4,2,4,1
5630,0,-689930.1237,166866.1058,5,-46,5,5,1,2,2,2,4,5,3,1,4,2
5631,0,-297130.1237,155966.1058,3,-46,5,5,3,2,3,2,2,5,3,1,4,2
5632,0,-226030.1237,166166.1058,1,-6,5,5,3,1,1,11,1,5,2,1,3,2
5633,0,-225630.1237,159966.1058,1,-6,5,5,3,1,1,11,1,5,2,1,3,2
5634,0,-218630.1237,167966.1058,1,-6,5,5,3,1,1,11,1,5,2,1,3,2
5635,0,-213130.1237,165966.1058,1,-6,5,5,3,1,2,11,1,5,2,0,2,2
5636,0,-216430.1237,164466.1058,1,-6,5,5,3,1,1,11,1,5,2,1,3,2
5637,0,-208330.1237,161366.1058,5,129,5,5,3,2,4,2,1,5,2,0,1,2
5638,0,-220030.1237,159466.1058,1,-6,5,5,3,1,1,11,1,5,2,1,3,2
5639,0,-216930.1237,159066.1058,1,-6,5,5,3,1,1,11,1,5,2,1,3,2
5640,0,-211930.1237,157066.1058,1,-6,5,5,3,1,1,11,1,5,2,1,2,2
5641,0,-220730.1237,154766.1058,1,-6,5,5,3,1,1,11,1,5,2,1,3,2
5642,0,-133430.1237,167966.1058,1,-46,5,5,3,1,2,11,1,5,2,2,2,2
5643,0,-142830.1237,155966.1058,3,-46,5,5,3,2,3,2,1,5,2,2,3,2
5644,0,-133730.1237,153566.1058,5,-46,5,5,3,2,1,11,1,5,2,1,2,2
5645,0,-128830.1237,163366.1058,1,-46,5,5,3,1,1,11,1,5,2,2,3,2
5646,0,-131930.1237,159266.1058,1,-46,5,5,3,1,2,11,1,5,2,2,1,2
5647,0,-126630.1237,157666.1058,1,-46,5,5,3,1,2,11,1,5,2,2,1,2
5648,0,-37230.12372,163966.1058,4,129,5,4,3,2,5,4,3,5,3,2,4,2
5649,0,737069.8763,153666.1058,2,129,4,4,3,2,5,4,4,5,2,1,3,3
5650,0,799369.8763,166366.1058,4,-6,4,4,3,2,5,4,4,5,2,1,4,3
5651,0,849369.8763,167166.1058,5,-6,4,4,3,2,4,4,4,5,2,1,3,3
5652,0,2223569.876,168366.1058,4,-219,5,5,3,4,5,4,5,5,1,1,4,4
5653,0,2228969.876,161166.1058,4,-219,5,5,3,4,5,4,5,5,2,1,4,4
5654,0,2238169.876,154866.1058,3,129,5,5,3,4,5,4,5,5,1,1,4,4
5655,0,2249769.876,163066.1058,5,-46,5,5,3,3,5,4,5,5,1,0,4,4
5656,0,-1212930.124,183166.1058,3,129,5,5,1,2,2,2,4,5,4,1,4,2
5657,0,-1215230.124,174766.1058,3,-6,5,5,1,3,2,3,4,5,4,1,4,2
5658,0,-1202530.124,177566.1058,2,129,5,5,1,2,2,2,4,5,4,1,4,2
5659,0,-1205830.124,170566.1058,3,-46,5,5,1,3,2,2,4,5,4,1,4,2
5660,0,-1161430.124,181266.1058,3,-46,5,5,1,2,2,2,4,5,4,2,4,1
5661,0,-1165130.124,177166.1058,3,-46,5,5,1,2,2,2,4,5,4,2,4,2
5662,0,-700530.1237,183166.1058,5,-46,5,5,1,2,2,2,3,5,3,1,4,2
5663,0,-694630.1237,179466.1058,5,-46,5,5,1,2,2,2,3,5,3,1,4,2
5664,0,-696730.1237,178766.1058,4,-46,5,5,1,2,2,2,3,5,3,1,4,2
5665,0,-691730.1237,183466.1058,4,-6,5,5,1,2,2,2,3,5,3,1,4,2
5666,0,-686130.1237,181766.1058,5,-6,5,5,1,2,2,2,4,5,3,0,4,2
5667,0,-684130.1237,178766.1058,4,-6,5,5,1,2,2,2,4,5,3,0,4,2
5668,0,-692030.1237,176166.1058,5,-6,5,5,1,2,2,2,4,5,3,1,4,2
5669,0,-688930.1237,171266.1058,5,-46,5,5,1,2,2,2,4,5,3,1,4,2
5670,0,-685430.1237,170466.1058,5,-46,5,5,1,2,2,2,4,5,3,0,4,2
5671,0,-434130.1237,181466.1058,5,129,5,4,2,2,3,3,4,5,3,1,5,2
5672,0,-293830.1237,175266.1058,5,-46,5,5,3,2,4,2,2,5,2,2,4,2
5673,0,-225830.1237,180266.1058,1,-6,5,5,3,1,1,11,1,5,2,1,3,2
5674,0,-225830.1237,170666.1058,1,-6,5,5,3,1,1,11,1,5,2,1,3,2
5675,0,-220330.1237,181066.1058,5,-6,5,5,3,2,1,2,1,5,2,1,2,2
5676,0,-220930.1237,177766.1058,5,-46,5,5,3,2,1,11,1,5,2,1,2,2
5677,0,-222430.1237,174266.1058,1,-6,5,5,3,1,1,11,1,5,2,1,3,2
5678,0,-216730.1237,173166.1058,1,-6,5,5,3,1,1,11,1,5,2,0,1,2
5679,0,-212430.1237,171866.1058,1,-46,5,5,3,2,2,2,1,5,2,0,1,2
5680,0,-134830.1237,174666.1058,1,-46,5,5,3,1,1,11,1,5,2,2,2,2
5681,0,-134330.1237,174366.1058,1,-46,5,5,3,1,1,11,1,5,2,2,2,2
5682,0,-134430.1237,170366.1058,1,-46,5,5,3,1,1,11,1,5,2,2,2,2
5683,0,-125530.1237,183166.1058,1,-46,5,4,3,1,1,11,1,5,2,2,3,2
5684,0,-131130.1237,178166.1058,1,-46,5,5,3,1,1,11,1,5,2,2,3,2
5685,0,-127430.1237,178166.1058,1,-46,5,4,3,1,1,11,1,5,2,2,3,2
5686,0,-37230.12372,182266.1058,2,129,5,4,3,2,5,4,3,5,3,2,4,2
5687,0,1203369.876,175866.1058,4,143,4,4,2,2,5,4,4,4,3,2,3,3
5688,0,1716269.876,180266.1058,2,-219,3,4,2,5,5,4,4,3,3,2,4,4
5689,0,2180369.876,168866.1058,3,-46,5,5,3,3,5,4,5,5,1,1,3,3
5690,0,2241169.876,173866.1058,4,143,5,5,3,4,5,4,5,5,2,1,4,4
5691,0,2248169.876,170566.1058,4,-219,5,5,3,5,5,2,5,5,1,0,4,4
5692,0,2259569.876,181166.1058,5,143,5,5,3,3,5,4,5,5,2,0,4,4
5693,0,2276469.876,180466.1058,4,-219,4,5,4,5,5,4,5,5,2,1,4,4
5694,0,2331469.876,173966.1058,5,143,4,5,4,4,5,4,5,5,1,2,5,4
5695,0,-1219230.124,197466.1058,2,-6,5,5,1,3,2,2,4,5,4,1,4,2
5696,0,-1226230.124,193466.1058,2,-46,5,5,1,3,2,11,4,5,4,0,4,2
5697,0,-1212230.124,190666.1058,2,129,5,5,1,2,2,2,4,5,4,1,4,2
5698,0,-1211830.124,188266.1058,3,129,5,5,1,2,2,2,4,5,4,1,4,2
5699,0,-1197030.124,198166.1058,5,-46,5,5,1,2,2,11,4,5,4,1,4,2
5700,0,-1201930.124,198066.1058,5,-46,5,5,1,2,2,2,4,5,4,1,4,2
5701,0,-1208830.124,191666.1058,5,-46,5,5,1,2,2,2,4,5,4,1,4,2
5702,0,-1207430.124,186466.1058,2,-6,5,5,1,2,2,2,4,5,4,1,4,2
5703,0,-1203430.124,186066.1058,4,129,5,5,1,2,2,2,4,5,4,1,4,2
5704,0,-1199230.124,186066.1058,4,-6,5,5,1,2,2,2,4,5,4,1,4,2
5705,0,-1168630.124,196666.1058,1,-46,5,5,1,2,2,2,4,5,4,2,4,2
5706,0,-1172930.124,188666.1058,5,-6,5,5,1,2,2,2,4,5,4,2,4,2
5707,0,-1166730.124,185566.1058,3,-6,5,5,1,2,2,2,4,5,4,2,4,2
5708,0,-1161630.124,192166.1058,3,-46,5,5,1,2,2,2,4,5,4,2,4,1
5709,0,-714630.1237,197766.1058,4,-6,5,5,1,2,2,2,3,5,3,1,4,2
5710,0,-719130.1237,197166.1058,3,-6,5,5,1,2,2,2,3,5,3,1,4,2
5711,0,-722230.1237,196766.1058,5,-6,5,5,1,2,2,2,3,5,3,1,4,2
5712,0,-711930.1237,195966.1058,5,-46,5,5,1,2,2,2,3,5,3,1,4,2
5713,0,-711730.1237,185166.1058,5,-46,5,5,1,2,2,2,3,5,3,1,4,2
5714,0,-715230.1237,184866.1058,2,-46,5,5,1,2,2,2,3,5,3,1,4,2
5715,0,-708230.1237,195066.1058,5,-46,5,5,1,2,2,2,3,5,3,1,4,2
5716,0,-699830.1237,194866.1058,4,-6,5,5,1,2,2,2,3,5,3,1,4,2
5717,0,-702230.1237,190266.1058,4,-6,5,5,1,2,2,2,3,5,3,1,4,2
5718,0,-695930.1237,188766.1058,5,-46,5,5,1,2,2,2,3,5,3,1,4,2
5719,0,-707930.1237,186866.1058,2,-46,5,5,1,2,2,2,3,5,3,1,4,2
5720,0,-702630.1237,185366.1058,4,-6,5,5,1,2,2,2,3,5,3,1,4,2
5721,0,-692430.1237,198766.1058,2,-6,5,5,1,2,2,2,3,5,3,1,4,2
5722,0,-690830.1237,188766.1058,2,-6,5,5,1,2,2,2,3,5,3,1,4,2
5723,0,-688730.1237,185566.1058,4,-6,5,5,1,2,2,2,3,5,3,1,4,2
5724,0,-684730.1237,184566.1058,3,-46,5,5,1,2,2,2,4,5,3,0,4,2
5725,0,-224630.1237,184066.1058,1,-6,5,5,3,1,1,11,1,5,2,1,2,2
5726,0,-213130.1237,187066.1058,5,-46,5,5,3,2,3,2,1,5,2,0,3,2
5727,0,-213430.1237,185066.1058,4,-46,5,5,3,2,3,2,1,5,2,0,3,2
5728,0,-141030.1237,198366.1058,2,-6,5,5,3,2,2,4,1,5,2,2,2,2
5729,0,-132930.1237,194366.1058,1,-46,5,4,3,1,1,11,1,5,2,2,3,2
5730,0,-134230.1237,194266.1058,1,-46,5,4,3,1,1,11,1,5,2,2,2,2
5731,0,-136430.1237,184966.1058,1,-46,5,5,3,1,1,11,1,5,2,2,2,2
5732,0,-125830.1237,195966.1058,1,-46,5,4,3,1,1,11,1,5,2,2,3,2
5733,0,-128530.1237,193166.1058,1,-46,5,4,3,1,1,11,1,5,2,2,3,2
5734,0,-126330.1237,190066.1058,1,-46,5,4,3,1,1,11,1,5,2,2,3,2
5735,0,-131130.1237,189766.1058,1,-46,5,4,3,1,1,11,1,5,2,2,3,2
5736,0,-130930.1237,185566.1058,1,-46,5,4,3,1,1,11,1,5,2,2,3,2
5737,0,2232569.876,185266.1058,2,129,5,5,3,2,5,4,5,5,2,1,4,3
5738,0,2240369.876,193166.1058,2,-6,5,5,3,3,5,4,5,5,2,1,4,3
5739,0,2253869.876,184466.1058,3,129,5,5,3,4,5,4,5,5,1,0,4,4
5740,0,2262669.876,192766.1058,5,-6,5,5,3,4,5,4,5,5,1,0,4,4
5741,0,2259369.876,189266.1058,2,143,5,5,3,4,5,4,5,5,1,0,4,4
5742,0,2264669.876,186666.1058,4,-219,5,5,3,4,5,4,5,5,2,1,4,4
5743,0,2281969.876,186766.1058,2,143,4,5,4,4,5,4,5,5,3,1,4,4
5744,0,2274269.876,185066.1058,3,-219,4,5,4,5,5,4,5,5,3,1,4,4
5745,0,2297169.876,189666.1058,3,-219,4,5,4,5,5,4,5,5,2,2,4,4
5746,0,-1207630.124,208866.1058,4,-6,5,5,1,2,2,2,4,5,4,1,4,2
5747,0,-1197830.124,206166.1058,5,-6,5,5,1,2,2,2,4,5,4,1,4,2
5748,0,-1191730.124,213666.1058,3,-6,5,5,1,2,2,2,4,5,4,1,4,2
5749,0,-1185930.124,210866.1058,3,129,5,5,1,4,2,3,4,5,4,1,4,2
5750,0,-1195130.124,208266.1058,2,129,5,5,1,2,2,2,4,5,4,1,4,2
5751,0,-1174630.124,212766.1058,3,-46,5,5,1,2,2,2,4,5,4,1,4,2
5752,0,-1175430.124,208366.1058,4,-46,5,5,1,3,2,3,4,5,4,1,4,2
5753,0,-924330.1237,210066.1058,5,143,5,5,1,3,2,2,3,5,4,1,4,2
5754,0,-727930.1237,207666.1058,1,-6,5,5,1,1,2,2,3,5,3,1,4,2
5755,0,-727230.1237,202466.1058,4,-6,5,5,1,2,2,2,3,5,3,1,4,2
5756,0,-729730.1237,200266.1058,3,-6,5,5,1,2,2,2,3,5,3,1,4,2
5757,0,-721730.1237,212766.1058,5,-46,5,5,1,2,2,2,3,5,3,0,4,2
5758,0,-722130.1237,210966.1058,4,-6,5,5,1,2,2,2,3,5,3,0,4,2
5759,0,-713430.1237,209166.1058,5,-6,5,5,1,2,2,2,3,5,3,0,4,2
5760,0,-721830.1237,207966.1058,4,-46,5,5,1,2,2,2,3,5,3,0,4,2
5761,0,-720530.1237,202666.1058,4,-6,5,5,1,2,2,2,3,5,3,1,4,2
5762,0,-710730.1237,200566.1058,5,-46,5,5,1,2,2,2,3,5,3,1,4,2
5763,0,-708730.1237,209866.1058,3,-46,5,5,1,2,2,2,3,5,3,0,4,2
5764,0,-706130.1237,205266.1058,4,-6,5,5,1,2,2,2,3,5,3,0,4,2
5765,0,-703130.1237,204766.1058,3,-6,5,5,1,2,2,2,3,5,3,0,4,2
5766,0,-701630.1237,202166.1058,2,-6,5,5,1,2,2,2,3,5,3,1,4,2
5767,0,-702530.1237,199966.1058,5,-6,5,5,1,2,2,2,3,5,3,1,4,2
5768,0,-688130.1237,208466.1058,2,-46,5,5,1,2,2,2,3,5,3,0,4,2
5769,0,-685630.1237,207066.1058,2,-46,5,5,1,2,2,2,3,5,3,0,4,2
5770,0,-684630.1237,206666.1058,2,-6,5,5,1,2,2,2,3,5,3,0,4,2
5771,0,-693330.1237,203666.1058,5,-6,5,5,1,2,2,2,3,5,3,0,4,2
5772,0,-690430.1237,201566.1058,1,-46,5,5,1,2,2,2,3,5,3,1,4,2
